Ntexto,Palabra,Polaridad
1484,hot,negative
1484,south,negative
1484,coastal,negative
1484,motels,negative
1484,encountered,negative
1484,several,negative
1484,problems,negative
1484,site,negative
1484,amenities,negative
1484,room,negative
1484,staff,negative
1484,tried,negative
1484,helpful,negative
1484,occasion,negative
1484,rarely,negative
1484,able,negative
1484,make,negative
1484,headway,negative
1484,even,negative
1484,complained,negative
1484,third,negative
1484,night,negative
1484,rowdy,negative
1484,neighbors,negative
1484,seemed,negative
1484,apathy,negative
1484,cluelessness,negative
1484,barely,negative
1484,concealed,negative
1484,surliness,negative
1484,abysmal,negative
1484,lack,negative
1484,service,negative
1484,hotel,negative
1484,bar,negative
1484,elected,negative
1484,eat,negative
1484,every,negative
1484,night,negative
1484,declined,negative
1484,try,negative
1484,room,negative
1484,service,negative
1484,unimpressed,negative
1484,every,negative
1484,offering,negative
1484,far,negative
1484,would,negative
1484,use,negative
1484,hotel,negative
1484,business,negative
1484,personal,negative
1484,trips,negative
1485,got,negative
1485,checked,negative
1485,arrived,negative
1485,room,negative
1485,first,negative
1485,thing,negative
1485,noticed,negative
1485,light,negative
1485,come,negative
1485,flipped,negative
1485,switch,negative
1485,upon,negative
1485,entering,negative
1485,room,negative
1485,clean,negative
1485,dust,negative
1485,collected,negative
1485,back,negative
1485,tv,negative
1485,stand,negative
1485,behind,negative
1485,window,negative
1485,sill,negative
1485,stains,negative
1485,carpet,negative
1485,requested,negative
1485,wireless,negative
1485,internet,negative
1485,service,negative
1485,entire,negative
1485,first,negative
1485,night,negative
1485,mattress,negative
1485,hard,negative
1485,making,negative
1485,uncomfortable,negative
1485,night,negative
1485,jacuzzi,negative
1485,order,negative
1485,also,negative
1485,asked,negative
1485,moved,negative
1485,different,negative
1485,room,negative
1485,informed,negative
1485,others,negative
1485,available,negative
1486,high,negative
1486,hopes,negative
1486,hilton,negative
1486,chicago,negative
1486,sad,negative
1486,say,negative
1486,disapointed,negative
1486,outrageously,negative
1486,expensive,negative
1486,200,negative
1486,two,negative
1486,people,negative
1486,one,negative
1486,night,negative
1486,expect,negative
1486,pay,negative
1486,40,negative
1486,park,negative
1486,car,negative
1486,offer,negative
1486,free,negative
1486,wi,negative
1486,fi,negative
1486,instead,negative
1486,pay,negative
1486,20,negative
1486,get,negative
1486,internet,negative
1486,room,negative
1486,wait,negative
1486,3,negative
1486,pm,negative
1486,check,negative
1486,even,negative
1486,though,negative
1486,flight,negative
1486,morning,negative
1486,rent,negative
1486,car,negative
1486,airport,negative
1486,hotel,negative
1486,offer,negative
1486,transportation,negative
1486,stress,negative
1486,hilton,negative
1486,chicago,negative
1486,hotel,negative
1486,bar,negative
1486,either,negative
1486,doubt,negative
1486,stay,negative
1487,staying,negative
1487,james,negative
1487,chicago,negative
1487,last,negative
1487,weekend,negative
1487,honestly,negative
1487,say,negative
1487,going,negative
1487,affordability,negative
1487,next,negative
1487,trip,negative
1487,james,negative
1487,chicago,negative
1487,terribly,negative
1487,overpriced,negative
1487,staff,negative
1487,cold,negative
1487,disconnected,negative
1487,chairs,negative
1487,room,negative
1487,looked,negative
1487,like,negative
1487,something,negative
1487,ikea,negative
1487,love,negative
1487,chicago,negative
1487,hotel,negative
1487,definitely,negative
1487,one,negative
1487,better,negative
1487,places,negative
1487,stay,negative
1487,believe,negative
1487,would,negative
1487,better,negative
1487,happier,negative
1487,staying,negative
1487,holiday,negative
1487,inn,negative
1487,always,negative
1487,get,negative
1487,pay,negative
1488,looking,negative
1488,true,negative
1488,luxury,negative
1488,experience,negative
1488,hotel,negative
1488,monaco,negative
1488,chicago,negative
1488,place,negative
1488,go,negative
1488,stayed,negative
1488,visiting,negative
1488,friends,negative
1488,decided,negative
1488,treat,negative
1488,luxury,negative
1488,experience,negative
1488,get,negative
1488,check,negative
1488,pleasant,negative
1488,experience,negative
1488,wait,negative
1488,long,negative
1488,front,negative
1488,desk,negative
1488,staff,negative
1488,unfriendly,negative
1488,unhelpful,negative
1488,room,negative
1488,ok,negative
1488,roaches,negative
1488,anything,negative
1488,small,negative
1488,cramped,negative
1488,mirrored,negative
1488,headboard,negative
1488,bed,negative
1488,tacky,negative
1488,motel,negative
1488,fancy,negative
1488,hotel,negative
1488,house,negative
1488,cleaning,negative
1488,service,negative
1488,really,negative
1488,pushy,negative
1488,tried,negative
1488,clean,negative
1488,room,negative
1488,8,negative
1488,30a,negative
1488,morning,negative
1488,asked,negative
1488,come,negative
1488,back,negative
1488,later,negative
1488,gave,negative
1488,whole,negative
1488,15,negative
1488,minutes,negative
1488,came,negative
1488,back,negative
1488,getting,negative
1488,extra,negative
1488,towels,negative
1488,like,negative
1488,pulling,negative
1488,teeth,negative
1488,know,negative
1488,thought,negative
1488,going,negative
1488,steal,negative
1488,room,negative
1488,service,negative
1488,food,negative
1488,ordered,negative
1488,fine,negative
1488,took,negative
1488,forever,negative
1488,delivered,negative
1488,half,negative
1488,cold,negative
1488,time,negative
1488,received,negative
1488,called,negative
1488,front,negative
1488,desk,negative
1488,complain,negative
1488,apologized,negative
1488,offer,negative
1488,compensate,negative
1488,send,negative
1488,new,negative
1488,food,negative
1488,restaurant,negative
1488,hotel,negative
1488,bother,negative
1488,try,negative
1488,prices,negative
1488,ridiculous,negative
1488,menu,negative
1488,limited,negative
1488,room,negative
1488,service,negative
1488,experience,negative
1488,assured,negative
1488,worth,negative
1488,hassel,negative
1488,really,negative
1488,disenchanted,negative
1488,experience,negative
1488,400,negative
1488,plus,negative
1488,dollars,negative
1488,night,negative
1488,received,negative
1488,mediocre,negative
1488,accomedations,negative
1488,poor,negative
1488,service,negative
1488,spend,negative
1488,hard,negative
1488,earned,negative
1488,money,negative
1488,somewhere,negative
1488,else,negative
1489,stayed,negative
1489,schicago,negative
1489,hilton,negative
1489,4,negative
1489,days,negative
1489,3,negative
1489,nights,negative
1489,conference,negative
1489,say,negative
1489,normally,negative
1489,easy,negative
1489,going,negative
1489,amenities,negative
1489,cleanliness,negative
1489,like,negative
1489,however,negative
1489,experience,negative
1489,hilton,negative
1489,awful,negative
1489,taking,negative
1489,time,negative
1489,actually,negative
1489,write,negative
1489,review,negative
1489,truly,negative
1489,stay,negative
1489,hotel,negative
1489,arrived,negative
1489,room,negative
1489,clear,negative
1489,carpet,negative
1489,vacuumed,negative
1489,figuered,negative
1489,okay,negative
1489,carpet,negative
1489,saw,negative
1489,bathroom,negative
1489,although,negative
1489,bathroom,negative
1489,superficial,negative
1489,indicators,negative
1489,housekeeping,negative
1489,recently,negative
1489,cleaned,negative
1489,e,negative
1489,paper,negative
1489,band,negative
1489,across,negative
1489,toilet,negative
1489,paper,negative
1489,caps,negative
1489,drinking,negative
1489,glasses,negative
1489,etc,negative
1489,clear,negative
1489,actual,negative
1489,cleaning,negative
1489,took,negative
1489,place,negative
1489,spot,negative
1489,probably,negative
1489,urine,negative
1489,toilet,negative
1489,seat,negative
1489,kid,negative
1489,remnants,negative
1489,lip,negative
1489,smudge,negative
1489,glass,negative
1489,know,negative
1489,people,negative
1489,worked,negative
1489,many,negative
1489,years,negative
1489,hotel,negative
1489,industry,negative
1489,always,negative
1489,warned,negative
1489,lazy,negative
1489,housekeeping,negative
1489,make,negative
1489,things,negative
1489,appear,negative
1489,clean,negative
1489,fact,negative
1489,make,negative
1489,effort,negative
1489,keep,negative
1489,things,negative
1489,sanitary,negative
1489,well,negative
1489,hilton,negative
1489,proof,negative
1489,called,negative
1489,downstairs,negative
1489,complained,negative
1489,sent,negative
1489,chambermaid,negative
1489,hours,negative
1489,later,negative
1489,frankly,negative
1489,found,negative
1489,room,negative
1489,disgusting,negative
1489,hotel,negative
1489,outside,negative
1489,rooms,negative
1489,cavernous,negative
1489,unwelcoming,negative
1489,awful,negative
1489,echo,negative
1489,lobby,negative
1489,area,negative
1489,created,negative
1489,migraine,negative
1489,inducing,negative
1489,din,negative
1489,rarely,negative
1489,eager,negative
1489,leave,negative
1489,place,negative
1489,got,negative
1489,home,negative
1489,washed,negative
1489,clothes,negative
1489,whether,negative
1489,worn,negative
1489,skeeviness,negative
1489,accomodations,negative
1489,please,negative
1489,favor,negative
1489,stay,negative
1489,clean,negative
1489,hotel,negative
1490,stayed,negative
1490,two,negative
1490,nights,negative
1490,hilton,negative
1490,chicago,negative
1490,last,negative
1490,time,negative
1490,staying,negative
1490,arrived,negative
1490,could,negative
1490,believe,negative
1490,hotel,negative
1490,offer,negative
1490,free,negative
1490,parking,negative
1490,wanted,negative
1490,least,negative
1490,10,negative
1490,paying,negative
1490,stay,negative
1490,night,negative
1490,website,negative
1490,also,negative
1490,touted,negative
1490,clean,negative
1490,linens,negative
1490,room,negative
1490,clean,negative
1490,believe,negative
1490,linens,negative
1490,clean,negative
1490,problem,negative
1490,pillows,negative
1490,etc,negative
1490,know,negative
1490,people,negative
1490,allergies,negative
1490,also,negative
1490,later,negative
1490,found,negative
1490,hotel,negative
1490,allows,negative
1490,pets,negative
1490,think,negative
1490,another,negative
1490,part,negative
1490,symptoms,negative
1490,like,negative
1490,clean,negative
1490,hotel,negative
1490,without,negative
1490,allergy,negative
1490,attacks,negative
1490,suggest,negative
1490,opt,negative
1490,somewhere,negative
1490,else,negative
1490,stay,negative
1490,like,negative
1490,nickel,negative
1490,dimed,negative
1490,end,negative
1490,parking,negative
1490,beware,negative
1490,hidden,negative
1490,costs,negative
1490,try,negative
1490,somewhere,negative
1490,else,negative
1490,future,negative
1490,worth,negative
1490,money,negative
1490,sneezing,negative
1490,night,negative
1491,james,negative
1491,hotel,negative
1491,chicago,negative
1491,looks,negative
1491,nice,negative
1491,website,negative
1491,looks,negative
1491,deceiving,negative
1491,employees,negative
1491,extremely,negative
1491,rude,negative
1491,rooms,negative
1491,disgusting,negative
1491,would,negative
1491,definitely,negative
1491,advise,negative
1491,staying,negative
1492,business,negative
1492,needed,negative
1492,get,negative
1492,rest,negative
1492,next,negative
1492,day,negative
1492,walls,negative
1492,thin,negative
1492,could,negative
1492,carrying,negative
1492,neighbors,negative
1492,room,negative
1492,till,negative
1492,3,negative
1492,beautiful,negative
1492,building,negative
1492,room,negative
1492,lot,negative
1492,smaller,negative
1492,expected,negative
1492,staff,negative
1492,friendly,negative
1492,person,negative
1492,front,negative
1492,desk,negative
1492,personality,negative
1492,even,negative
1492,welcome,negative
1492,hotel,negative
1492,think,negative
1492,back,negative
1493,recently,negative
1493,stayed,negative
1493,james,negative
1493,chicago,negative
1493,returning,negative
1493,anytime,negative
1493,soon,negative
1493,staff,negative
1493,unfriendly,negative
1493,say,negative
1493,least,negative
1493,prices,negative
1493,outrageous,negative
1493,also,negative
1493,fan,negative
1493,fact,negative
1493,allow,negative
1493,pets,negative
1493,guests,negative
1493,enough,negative
1493,space,negative
1493,gym,negative
1493,lack,negative
1493,variety,negative
1493,equipment,negative
1493,limits,negative
1493,options,negative
1493,severely,negative
1493,ultimately,negative
1493,unimpressed,negative
1493,services,negative
1493,whole,negative
1493,would,negative
1493,recommend,negative
1493,avoid,negative
1493,establishment,negative
1494,made,negative
1494,reservation,negative
1494,hilton,negative
1494,chicago,negative
1494,believing,negative
1494,going,negative
1494,staying,negative
1494,classy,negative
1494,hotel,negative
1494,many,negative
1494,amenities,negative
